37.5,67.5,9.5
37.25,69.25,9.75
39,24,10
39.4285714285714,25.5714285714286,9.57142857142857
39.5,27.5,9.5
39.5,29.5,9.5
39.5,31.5,9.5
39.5,33.5,9.5
39.5,35.5,9.5
39.5714285714286,37.5714285714286,9.42857142857143
39.5,39.5,9.5
39.5,41.5,9.5
39.5,43.5,9.5
39.5714285714286,45.5714285714286,9.42857142857143
39.6666666666667,47.3333333333333,9.5
39.5,49.5,9.5
39.5,51.5,9.5
39.5,53.5,9.5
39.5714285714286,55.4285714285714,9.42857142857143
39.5,57.5,9.5
39.5,59.5,9.5
39.5,61.5,9.5
39.5,63.5,9.5
39.5,65.5,9.5
39.3333333333333,67.5,9.66666666666667
39,69,10
41,26,10
41.25,27.75,9.75
41.3333333333333,29.5,9.66666666666667
41.5,31.5,9.5
41.5,33.5,9.5
41.5,35.5,9.5
41.5,37.5,9.5
41.5,39.5,9.5
41.3333333333333,41.6666666666667,9.5
41.5,43.5,9.5
41.5,45.5,9.5
41.5,47.5,9.5
41.5,49.5,9.5
41.5,51.75,9.5
41.5,53.5,9.5
41.5,55.5,9.5
41.5,57.5,9.5
41.5,59.5,9.5
41.5,61.5,9.5
41.3333333333333,63.5,9.66666666666667
41.25,65.25,9.75
41,67,10
43,31.5,10
43.25,33.75,9.75
43,35.5,9.5
43,37.5,9.5
43,39,9.5
43.3333333333333,42,9.33333333333333
43.5,43.5,9.5
43.5,45.5,9.5
43.5,47.5,9.5
43.5,49.5,9.5
43,51,10
43,54,9.5
43,55.5,9.5
43.2,57.6,9.6
43.25,59.25,9.75
43,61.5,10
45.5,42,9.5
45.5,43.5,9.5
45.5,45.5,9.5
45.5,47.5,9.5
45.5,49.5,9.5
45.3333333333333,51,9.66666666666667
47.2,43.6,9.6
47.3333333333333,45.3333333333333,9.5
47.3333333333333,47.6666666666667,9.5
47,49.3333333333333,9.66666666666667
22,32,12
22,33.5,12
22,35.5,11.5
21.6666666666667,37.5,11.6666666666667
22,39.5,12
22,41,12
22,52,12
22,53.5,12
21.6666666666667,55.5,11.6666666666667
22,57.5,11.5
22,59.5,12
22,61,12
24,28,12
23.6666666666667,29.5,11.6666666666667
23.5,31.5,11.5
23.5,33.5,11.5
23.5,35.5,11.5
23.5,37.5,11.5
23.5,39.5,11.5
23.6,41.4,11.8
24,43,12
24,50,12
23.5714285714286,51.5714285714286,11.5714285714286
23.5,53.5,11.5
23.5,55.5,11.5
23.5,57.5,11.5
23.5,59.5,11.5
23.5,61.5,11.5
23.8,63.4,11.6
24,65,12
25.75,25.75,11.75
25.5,27.5,11.5
25.5,29.5,11.5
25.5,31.5,11.5
25.5,33.5,11.5
25.3333333333333,35.5,11.3333333333333
